data,hora,natureza_acidente,situacao,bairro,endereco,detalhe_endereco_acidente,complemento,bairro_cruzamento,sentido_via,tipo,descricao,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,natureza,ano,mes,dia,dia_semana,hora_ocorrencia
2020-02-06,16:56:00,COM VÍTIMA,DUPLICIDADE,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,Não informado,E/F AO AEROPORTO DO RECIFE (SENT. PRAZERES),IMBIRIBEIRA,Não informado,COLISÃO,COLISÃO C/VITIMAS ENTRE UMA MOTO-UM AUTO E UM CAMINHÃO (V.T23 E V.T 20 NO QTH),1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,2,6,3,16.0
2020-02-06,17:25:00,SEM VÍTIMA,FINALIZADA,Não informado,RUA DO HOSPICIO,RUA PRINCESA IZABEL,EM FRENTE A CAMARA DE VEREADORES,Não informado,CIDADE,COLISÃO TRASEIRA,COLISÃO SEM VÍTIMA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Não informado,Não existe,Não informado,60.0,Dupla,Não existe,Não informado,2020,2,6,3,17.0
2020-02-06,17:29:00,SEM VÍTIMA,CANCELADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,Não informado,E/F A HONDA/ AEROPORTO,IMBIRIBEIRA,Não informado,COLISÃO,COLISAO SEM VITIMAS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,2,6,3,17.0
2020-02-06,18:06:00,COM VÍTIMA,FINALIZADA,DOIS IRMÃOS,RUA DOIS IRMAOS,Não informado,AO LADO DO CAMPO DA UNIVERSIDADE DA RURAL,DOIS IRMÃOS,SUBURBIO,COLISÃO COM CICLISTA,ENTRE BICICLETA E CAMINHÃO. C/V,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Incompleta,Seca,Mal conservada,Não existe,Não há placas,60.0,Dupla,Não existe,Não informado,2020,2,6,3,18.0
2020-02-06,18:11:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,AVENIDA CELSO FURTADO (VIA MANGUE),Não informado,PROXIMO UMA LOMBADA ELETRONICA/ STD BOA VIAGEM,BOA VIAGEM,Não informado,ENGAVETAMENTO,TRÊS AUTOS S/V,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,2,6,3,18.0
2020-02-06,18:21:00,SEM VÍTIMA,FINALIZADA,JAQUEIRA,AV CONS ROSA E SILVA,RUA NETO DE MENDONCA,PADARIA JAQUEIRA,JAQUEIRA,SUBURBIO,ABALROAMENTO LONGITUDINAL,ENTRE ÕNIBUS E AUTO. S/V,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Não informado,Seca,Perfeito estado,Não existe,Outras,60.0,Única,Faixa contínua,Não informado,2020,2,6,3,18.0
2020-02-06,18:31:00,SEM VÍTIMA,FINALIZADA,PINA,AV REPUBLICA ARABE UNIDA,Não informado,16º BATALHÃO DA POLÍCIA MILITAR,PINA,CIDADE,ABALROAMENTO LONGITUDINAL,ENTRE 2 AUTOS. S/V,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não informado,60.0,Única,Não existe,Não informado,2020,2,6,3,18.0
2020-02-06,18:33:00,SEM VÍTIMA,FINALIZADA,MACAXEIRA,AV NORTE,Não informado,EM FRENTE AO SEMÁFORO 596,MACAXEIRA,CIDADE,COLISÃO TRASEIRA,ENTRE DOIS AUTOS S/V,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa seccionada,Não informado,2020,2,6,3,18.0
2020-02-06,19:30:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV MARIO MELO,RUA SAO GERALDO,E/F AO COLEGIO SYLVIO RABELLO,SANTO AMARO,SUBURBIO,ABALROAMENTO LONGITUDINAL,ENTRE MT-41 X MOTO COM VÍTIMA,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Esquina,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Placas Pare,60.0,Dupla,Faixa seccionada,Não informado,2020,2,6,3,19.0
2020-02-06,20:04:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV JOAO DE BARROS,RUA DR CARLOS CHAGAS,Não informado,SANTO AMARO,Não informado,ABALROAMENTO TRANSVERSAL,ENTRE AUTO PASSEIO X MOTO COM VÍTIMA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Outras,60.0,Única,Faixa seccionada,Não informado,2020,2,6,3,20.0
2020-02-06,20:12:00,SEM VÍTIMA,CANCELADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,Não informado,PRÓX A UPA- SNT PRAZERES / E/F AO DR,IMBIRIBEIRA,Não informado,COLISÃO,ÕNIBUS X AUTO PASSEIO. S/V,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,2,6,3,20.0
2020-02-07,08:01:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV PREFEITO ARTUR LIMA CAVALCANTI,RUA AURORA,APOS A PONTE,SANTO AMARO,OLINDA,COLISÃO,COLISAO COM VITIMA// VEICULO E MOTO. VT: 21 E 08 GM: MAXUEL E PETERSON NO LOCAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60.0,Dupla,Canteiro central,Não informado,2020,2,7,4,8.0
2020-02-07,08:03:00,SEM VÍTIMA,FINALIZADA,PINA,RUA MANOEL CORIOLANO,Não informado,EM FRENTE AO ESTACIONAMENTO SANPARK,PINA,Não informado,COLISÃO FRONTAL,MOTO E AUTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não informado,30.0,Dupla,Faixa contínua,Não informado,2020,2,7,4,8.0
2020-02-07,07:55:00,SEM VÍTIMA,FINALIZADA,JARDIM SÃO PAULO,RUA ITALACY,Não informado,IGREJA ASSEMBLEIA DE DEUS,JARDIM SÃO PAULO,Não informado,CHOQUE VEÍCULO PARADO,SEM VITIMAS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Não informado,Seca,Perfeito estado,Não informado,Não informado,60.0,Dupla,Não existe,Não informado,2020,2,7,4,7.0
2020-02-07,08:04:00,COM VÍTIMA,FINALIZADA,MANGUEIRA,RUA MANOEL DE ALBUQUERQUE FERNANDES,RUA VICENTE RIBEIRO DE BARROS,E/F DROGARIA BONGI,MANGUEIRA,CIDADE,ATROPELAMENTO,AUTO,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Não existe,Não informado,2020,2,7,4,8.0
2020-02-07,08:55:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV NORTE,Não informado,Não informado,SANTO AMARO,CIDADE,COLISÃO TRASEIRA,COLISÃO S/VITIMAS ENTRE UM ONIBUS E UM AUTO (BATEDOR FELISBERTO NO QTH),1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Canteiro central,Não informado,2020,2,7,4,8.0
2020-02-07,09:08:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,RUA COSTA GOMES,EDF MARIA CAROLINA MONTENEGRO,MADALENA,CIDADE,ABALROAMENTO LONGITUDINAL,SEM VITIMAS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,60.0,Única,Faixa seccionada,Não informado,2020,2,7,4,9.0
2020-02-07,09:11:00,SEM VÍTIMA,FINALIZADA,SÃO JOSÉ,AV SUL,Não informado,PRÓX. A SECRETARIA DA FAZENDA,SÃO JOSÉ,CIDADE,COLISÃO TRASEIRA,COLISAO S/ VITIMA. ENTRE DOIS VEICULOS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa seccionada,Não informado,2020,2,7,4,9.0
2020-02-07,09:39:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,Não informado,Não informado,AFOGADOS,CIDADE,ABALROAMENTO LONGITUDINAL,COLISÃO S/VITIMAS ENTRE UM CAMINHÃO E UM AUTO (V.T 17 NO QTH),1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa contínua,Não informado,2020,2,7,4,9.0
2020-02-07,11:18:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV DOM JOAO VI,Não informado,BIG BOMPREÇO,BOA VIAGEM,CIDADE,ABALROAMENTO LONGITUDINAL,COLISÃO S/VITIMAS ENTRE UM CAMINHÃO E UM AUTO,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Canal,Não informado,2020,2,7,4,11.0
2020-02-07,11:53:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,Não informado,MOTO HOUSE,IMBIRIBEIRA,CIDADE,ABALROAMENTO LONGITUDINAL,COLISÃO S/VITIMAS ENTRE UM ONIBUS E UM AUTO,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60.0,Dupla,Faixa contínua,Não informado,2020,2,7,4,11.0
2020-02-07,11:57:00,COM VÍTIMA,FINALIZADA,MADALENA,AV BEIRA RIO,Não informado,EM FRENTE AO EDF ENGENHO MADALENA,MADALENA,TORRE,ABALROAMENTO LONGITUDINAL,COM UMA VITIMA AGUARDANDO SAMU,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Não informado,Não existe,Não há placas,30.0,Dupla,Faixa seccionada,Não informado,2020,2,7,4,11.0
2020-02-07,11:57:00,SEM VÍTIMA,FINALIZADA,ARRUDA,RUA DO MACHADO,RUA MANOEL SILVA,Não informado,ARRUDA,Não informado,ABALROAMENTO TRANSVERSAL,COLISAO S/ VITIMA ENTRE DOIS VEICULOS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Placas Pare,60.0,Dupla,Faixa seccionada,Não informado,2020,2,7,4,11.0
2020-02-07,12:19:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,RUA NAPOLIS,Não informado,IMBIRIBEIRA,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISAO SEM VITIMAS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Canteiro central,Não informado,2020,2,7,4,12.0
2020-02-07,12:29:00,SEM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,RUA HENRIQUE DIAS,SOB O SEMÁFORO 068,DERBY,SUBURBIO,COLISÃO TRASEIRA,QUATROS AUTOS S/V,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Outras,60.0,Única,Faixa seccionada,Não informado,2020,2,7,4,12.0
2020-02-07,12:35:00,SEM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,Não informado,E/F A PRAÇA DO DERBY,DERBY,CIDADE,ABALROAMENTO LONGITUDINAL,COLISAO SEM VITIMAS,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Canteiro central,Não informado,2020,2,7,4,12.0
2020-02-07,13:05:00,SEM VÍTIMA,FINALIZADA,PARNAMIRIM,RUA JOAO TUDE DE MELO,Não informado,E/F AO SHOPPING PARNAMIRIM,PARNAMIRIM,SUBURBIO,COLISÃO TRASEIRA,COLISAO SEM VITIMAS,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40.0,Dupla,Canteiro central,Não informado,2020,2,7,4,13.0
2020-02-07,13:14:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA SARGENTO SILVINO DE MACEDO,Não informado,EM FRENTE AO CAMPO,IMBIRIBEIRA,SUBURBIO,COLISÃO TRASEIRA,COLISAO SEM VITIMAS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Não existe,Não informado,2020,2,7,4,13.0
2020-02-07,13:17:00,COM VÍTIMA,FINALIZADA,ILHA DO LEITE,AV GOVERNADOR AGAMENON MAGALHAES,RUA GENERAL JOAQUIM INACIO,Não informado,ILHA DO LEITE,CIDADE,COLISÃO TRASEIRA,COLISÃO COM VITIMA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Outras,60.0,Dupla,Canal,Não informado,2020,2,7,4,13.0
2020-02-07,13:50:00,SEM VÍTIMA,CANCELADA,CASA AMARELA,RUA FERNANDO DE SOUZA CAETE,Não informado,E/F A PRAÇA DO TRABALHO,CASA AMARELA,Não informado,CHOQUE OBJETO FIXO,VEICULO COLIDIU COM A PAREDE/ VEICULO DA DICON E SEMOC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,2,7,4,13.0
2020-02-07,14:23:00,SEM VÍTIMA,FINALIZADA,AREIAS,AV RECIFE,AV CAPITAO GREGORIO DE CALDAS,BIG BROMPREÇO,AREIAS,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISAO SEM VITIMAS,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Única,Faixa seccionada,Não informado,2020,2,7,4,14.0
2020-02-07,14:51:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,RUA DA SOLEDADE,Não informado,SOB O SEMÁFORO Nº 220,BOA VISTA,SUBURBIO,ABALROAMENTO LONGITUDINAL,ENTRE DOIS AUTOS S/V,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60.0,Única,Não existe,Não informado,2020,2,7,4,14.0
2020-02-07,14:57:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA ITAJAI,RUA ITACARI,PPR TRÁS DA MOVIDA/ AO LADO DO ITAU,IMBIRIBEIRA,SUBURBIO,ABALROAMENTO LONGITUDINAL,ENTRE AUTO PASSEIO X MOTO COM VÍTIMA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa contínua,Não informado,2020,2,7,4,14.0
2020-02-07,15:11:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA SANTOS ARAUJO,Não informado,POSTO BRAZ PETRO,AFOGADOS,Não informado,COLISÃO TRASEIRA,ENTRE AUTO PASSEIO X MOTO S/V,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Única,Faixa seccionada,Não informado,2020,2,7,4,15.0
2020-02-07,15:14:00,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA DO PROGRESSO,RUA GONCALVES MAIA,E/F AO CONSULADO AMERICANO. VILLA EMPRESARIAL BOA VISTA.,BOA VISTA,AV. MANOEL BORBA,ABALROAMENTO LONGITUDINAL,COLISAO COM VITIMAS,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Outras,40.0,Única,Não existe,Não informado,2020,2,7,4,15.0
2020-02-07,15:44:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,RUA CORONEL BENEDITO CHAVES,Não informado,BOA VIAGEM,Não informado,ABALROAMENTO TRANSVERSAL,COLISAO SEM VITIMAS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Única,Faixa contínua,Não informado,2020,2,7,4,15.0
2020-02-07,15:52:00,SEM VÍTIMA,CANCELADA,CORDEIRO,AV ENGENHEIRO ABDIAS DE CARVALHO,Não informado,E/F AO CAMARAO DO LEO,CORDEIRO,CIDADE,COLISÃO,COLISAO SEM VITIMAS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,2,7,4,15.0
2020-02-07,16:13:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,RUA ATLANTICO,Não informado,E/F AO BODE PRAIA,BOA VIAGEM,Não informado,COLISÃO,COLISAO SEM VITIMAS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,2,7,4,16.0
2020-02-07,16:45:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,RUA OLIVEIRA FONSECA,RUA MARQUES DE ABRANTES,PROX A IGREJA NOSSA SENHORA DO BOM PARTO,CAMPO GRANDE,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISAO COM VITIMAS,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Não existe,Não informado,2020,2,7,4,16.0
2020-02-07,16:46:00,SEM VÍTIMA,PENDENTE,CASA AMARELA,AV DR EURICO CHAVES,Não informado,E/F A IGREJA CATOLICA DE CASA AMARELA,CASA AMARELA,Não informado,COLISÃO,ENTRE MOTO X AUTO PASSEIO S/V,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,2,7,4,16.0
2020-02-07,17:21:00,SEM VÍTIMA,CANCELADA,ÁGUA FRIA,AV BEBERIBE,Não informado,E/F AO SUPERMERCADO DOIS IRMÃOS,ÁGUA FRIA,Não informado,COLISÃO,ENTRE DOIS AUTOS S/V,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,2,7,4,17.0
2020-02-07,17:39:00,COM VÍTIMA,FINALIZADA,ILHA JOANA BEZERRA,VIADUTO CAPITAO TEMUDO,Não informado,PROXIMO A PASSARELA E AO FÓRUM JOANA BEZERRA,ILHA JOANA BEZERRA,SUBURBIO,ATROPELAMENTO,COLISÃO COM VÍTIMA,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa seccionada,Não informado,2020,2,7,4,17.0
2020-02-07,17:46:00,COM VÍTIMA,FINALIZADA,CORDEIRO,EST DO FORTE DO ARRAIAL N. DO B. JESUS,RUA PROFESSORA LAURA FERREIRA DA COSTA,E/F A PRC DO QUINZE. andreza ótica,CORDEIRO,SUBURBIO,ABALROAMENTO TRANSVERSAL,ENTRE AUTO PASSEIO X MOTO COM VÍTIMA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa contínua,Não informado,2020,2,7,4,17.0
2020-02-07,18:20:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,Não informado,SEMINOVOS MOVIDA,IMBIRIBEIRA,SUBURBIO,ABALROAMENTO LONGITUDINAL,DOIS AUTOS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Dupla,Faixa seccionada,Não informado,2020,2,7,4,18.0
2020-02-07,18:25:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,AV SUL,RUA NICOLAU PEREIRA,AO LADO DA CLÍNICA AGAMENON MAGALHÃES,AFOGADOS,Não informado,ABALROAMENTO LONGITUDINAL,AUTO PASSEIO X CAMINHÃO S/V,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Mal conservada,Não existe,Não há placas,60.0,Única,Faixa seccionada,Não informado,2020,2,7,4,18.0
2020-02-07,19:01:00,COM VÍTIMA,CANCELADA,IPSEP,RUA JEAN EMILE FAVRE,Não informado,E/F AO ARCOMIX,IPSEP,Não informado,COLISÃO,ENTRE AUTO PASSEIO X MOTO COM VÍTIMA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,2,7,4,19.0
2020-02-07,19:02:00,SEM VÍTIMA,FINALIZADA,VÁRZEA,AV AFONSO OLINDENSE,AV CAXANGA,Não informado,VÁRZEA,SUBURBIO,ABALROAMENTO LONGITUDINAL,ONIBUS METROPOLITANA X HYUNDAI SANTAFE,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,30.0,Dupla,Faixa contínua,Não informado,2020,2,7,4,19.0
2020-02-07,20:39:00,SEM VÍTIMA,FINALIZADA,TORRE,RUA MARQUES DE MARICA,Não informado,Não informado,TORRE,SUBURBIO,ABALROAMENTO LONGITUDINAL,FIAT TORO X PRISMA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Não informado,60.0,Dupla,Faixa seccionada,Não informado,2020,2,7,4,20.0
2020-02-07,20:44:00,SEM VÍTIMA,FINALIZADA,TEJIPIÓ,AV DR JOSE RUFINO,RUA DO SANCHO,ESTAÇÃO DE METRO TEJIPIO,TEJIPIÓ,SUBURBIO,ABALROAMENTO LONGITUDINAL,ENTRE ONIBUS X AUTO PASSEIO S/V,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Dupla,Faixa contínua,Não informado,2020,2,7,4,20.0
2020-02-07,21:28:00,SEM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,RUA AMAURI DE MEDEIROS,Não informado,DERBY,Não informado,COLISÃO TRASEIRA,ENTRE AUTO PASSEIO X ONIBUS S/V,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Canal,Não informado,2020,2,7,4,21.0
2020-02-07,22:22:00,SEM VÍTIMA,FINALIZADA,CASA FORTE,AV FLOR DE SANTANA,AV DEZESSETE DE AGOSTO,BURGUER KING,CASA FORTE,Não informado,ABALROAMENTO LONGITUDINAL,ENTRE DOIS AUTOS S/V,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Dupla,Faixa seccionada,Não informado,2020,2,7,4,22.0
2020-02-07,23:42:00,SEM VÍTIMA,FINALIZADA,ÁGUA FRIA,RUA GUARUJA,Não informado,E/F AO ESPETINHO DO BEU,ÁGUA FRIA,CIDADE,CHOQUE VEÍCULO PARADO,VOYAGE X ONIX,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Não existe,Não informado,2020,2,7,4,23.0
